formula,formation_energy,e_hull,density,volume,nsites,stability
SnF2,-2.375956695416668,0.0,5.020367680433202,414.6593087889037,24,1
SnF4,-2.571479624,0.0,5.00391189700986,64.61203996332524,5,1
SnI2,-0.7447498127777771,0.0,5.117978698029424,362.5936855637524,9,1
SnI4,-0.6773522655,0.0,4.14370869969513,2007.944068688568,40,1
SnS2,-0.473969728541665,0.0,4.169006438095262,72.82621589710445,3,1
SrC2,-0.127321634999998,0.0,3.197374714442928,115.96070070393138,6,1
SrH2,-0.647579579999999,0.0,3.332786708820721,178.64195163180634,12,1
SrI2,-1.961197940833329,0.0,4.242869103781365,534.5025542574858,12,1
SrO,-3.075623527499999,0.0,4.987595380591106,34.49840025661019,2,1
SrO2,-2.204479133333331,0.0,4.7311038520642335,41.98421694191871,3,1
SrS,-2.42499030140625,0.0,3.5934057106330632,55.30731406084619,2,1
SrSe,-2.35255396453125,0.0,4.46861550539798,61.901185586472266,2,1
SrTe,-2.0176923,0.0,4.728243242961414,75.58435544653058,2,1
Ta2O5,-3.346563131380951,0.0,8.7289892060389,168.1248937093548,14,1
Ta3N5,-1.286734426343752,0.0,9.899638880272295,205.6047591845259,16,1
TaBr5,-1.386689973513888,0.0,4.785676459179465,1611.2908590761622,48,1
TaCl5,-1.8545025495555567,0.0,3.469387390684242,1028.700022943217,36,1
TaI5,-0.7686997330972211,0.0,5.348869232978805,2025.280657400065,48,1
Tb2O3,-3.9821810734166654,0.0,8.013812686078552,606.4592869538722,40,1
TbCl3,-2.539397689374999,0.0,4.451142188422853,197.9334778737647,8,1
Tc2O7,-1.799278561388888,0.0,3.708062960045716,551.7048267620728,36,1
TcS2,-0.726010757708332,0.0,4.694071105098641,229.4155268124772,12,1
Te2O5,-1.417868102619037,0.0,5.655033925776998,196.85389011371583,14,1
Te3Cl2,-0.3329571455,0.0,4.614888003138834,653.013929905466,20,1
TeCl4,-0.639768098499999,0.0,2.810536219551089,1273.40583024344,40,1
TeI4,-0.425142452833333,0.0,4.305102813165743,3920.2003865394863,80,1
TeO2,-1.4950600038888862,0.0,5.657354018806982,187.3809144709436,12,1
Th2S5,-1.989385025580357,0.0,6.902497784671614,600.8505821132239,28,1
Th3N4,-1.8844950049999951,0.0,10.490056740910427,119.0612702798796,7,1
ThBr4,-2.171205707999996,0.0,5.704557633137897,321.16184173762616,10,1
ThCl4,-2.419985290999997,0.0,4.558860602420271,272.34551955862787,10,1
ThI4,-1.5396167125,0.0,5.62197228604971,873.8766551805696,20,1
ThS2,-2.284807075208329,0.0,7.252511887947037,271.2432004290562,12,1
ThSe3,-1.585264253046872,0.0,6.455077314213163,241.2540453852632,8,1
TiBr4,-1.658768930916667,0.0,3.256784298476501,1498.950674987776,40,1
TiCl4,-1.725360933333334,0.0,2.000567383851006,629.7601213658072,20,1
TiI4,-1.031189425666664,0.0,4.577633696087508,403.0048734279414,10,1
TiO2,-3.508055451944444,0.0,3.856139057916947,68.78397225482972,6,1
Tl2Cl3,-1.270174805520836,0.0,5.444581133498326,5027.449712848124,160,1
Tl2S5,-0.498485183452379,0.0,4.966393972270764,761.1146755977738,28,1
Tl4O3,-0.932556454761906,0.0,10.140302815189877,283.472541059826,14,1
TlBr,-1.151021851666669,0.0,6.905637602678177,136.72022626995474,4,1
TlBr2,-1.00917739402778,0.0,5.42036954602821,892.5647983672633,24,1
TlBr3,-0.7912007239583361,0.0,3.087173061350214,955.4859158053408,16,1
TlCl,-1.325818244166667,0.0,6.469049477403585,123.1270674710134,4,1
TlCl2,-1.225642896111116,0.0,4.7913594278790175,381.6275060535992,12,1
TlF,-1.871560961250001,0.0,8.620321740484021,172.12074263317166,8,1
TlF3,-1.974226001249999,0.0,8.700470256194109,199.542881513323,16,1
TlI,-0.8661446141666691,0.0,6.30107844672892,87.30510007495263,2,1
TlI3,-0.624703427083337,0.0,5.829056916088589,666.7122717656202,16,1
TlP5,-0.044324999146825,0.0,4.187217332573166,569.8793408909415,24,1
Tm2O3,-4.090072903500003,0.0,9.150946297529504,560.1576721567083,40,1
Tm2S3,-2.3810565144375,0.0,5.924843321750607,973.2298083170724,40,1
Tm2Se3,-2.1730045684375,0.0,6.910574869935303,552.4242036816597,20,1
UCl6,-1.6416696223809542,0.0,3.383824291057771,663.5830842477886,21,1
UF6,-3.482456654642856,0.0,5.482936843457232,426.4443418001122,28,1
UO3,-3.612179313749998,0.0,6.71581326426754,70.7225129067815,4,1
V2O5,-2.2890218171428582,0.0,3.437530505956599,175.71849611799263,14,1
VBr2,-1.208906696666668,0.0,4.310131989266903,81.19421374748661,3,1
VCl2,-1.609167691666666,0.0,2.896771909691129,69.84758904925907,3,1
VCl5,-1.084708117916666,0.0,2.504492989094516,302.6127924111765,12,1
VF3,-3.238528048750001,0.0,3.61502830984717,99.16001073786146,8,1
VF4,-3.037462301,0.0,3.372005030603369,125.01803040902442,10,1
VF5,-2.841025762916667,0.0,3.015474210475684,642.892726964188,48,1
VI2,-0.7411700000000001,0.0,4.84397024184427,104.47009083830956,3,1
WBr2,-0.848889397777778,0.0,6.167604192138846,1110.267607418042,36,1
WBr6,-0.9345107228571432,0.0,4.953223801878239,222.3553442208176,7,1
WCl6,-0.946381717857144,0.0,3.448793954493857,190.936327267311,7,1
WI4,-0.388383996749999,0.0,5.035667183216293,5472.289319557744,120,1
WS2,-0.8835800085416661,0.0,7.226424612305195,113.96060830514946,6,1
WSe2,-0.603619506041667,0.0,8.65592175403535,131.12545319316163,6,1
XeF2,-0.7818107566666681,0.0,4.396080864795752,63.94612513967291,3,1
XeF3,-0.835122395625,0.0,4.212742090005931,296.87070429752225,16,1
XeF4,-0.857616325999999,0.0,4.206398571989196,163.65901264311847,10,1
XeF6,-0.7935726327678571,0.0,3.384029819926771,1925.7641174315104,112,1
Y2S3,-2.382647370687501,0.0,3.8050672458027313,717.4624790592753,30,1
Y2Se3,-2.1991457209375,0.0,4.735804012405395,581.6218463778948,20,1
YI3,-1.710965791249998,0.0,4.303066624414245,362.44901402796,8,1
YbC2,-0.377014445,0.0,8.48846997089982,38.54972148581464,3,1
YbS,-2.156742438906249,0.0,8.742442293735122,38.957633783760606,2,1
YbTe,-1.327878997500001,0.0,9.08947672683438,54.923344872955134,2,1
ZnBr2,-1.267659339375001,0.0,3.959272109419705,1511.314672503336,48,1
ZnF2,-2.561514461666667,0.0,4.95609014470292,69.29227525209552,6,1
ZnI2,-0.8721765856249991,0.0,4.378271017384577,1937.107531351394,48,1
ZnP2,-0.315425149067459,0.0,3.598571490192827,470.1431866833324,24,1
ZnS,-0.962698349620534,0.0,4.141139565305906,1094.3999128517012,56,1
ZnSe,-0.951561031171876,0.0,5.274845268778988,45.44784771695639,2,1
ZnTe,-0.6841630333333321,0.0,5.616959252306423,171.17748428055455,6,1
ZrCl2,-1.87860569,0.0,4.0270939931277,66.85297123118846,3,1
ZrCl4,-2.006411403,0.0,2.651727904181665,291.8590412794383,10,1
ZrI4,-1.227871009333331,0.0,4.502556509294867,1325.1143003803224,30,1
ZrO2,-3.813617754999999,0.0,5.777331384412114,141.66836532722778,12,1
ZrS2,-1.8483086849999992,0.0,3.618665179720018,71.28910063255313,3,1
ZrS3,-1.574733515624998,0.0,3.608861478892194,172.4735477620155,8,1
Ag2PSe3,-0.169408026902281,0.0,5.793370047018977,1108.8818421155377,48,1
AgAuF4,-1.254503722499999,0.0,7.222443125335128,175.11537153700115,12,1
Al(SeCl)4,-0.843153536805556,0.0,2.9801629867040083,2160.292379766617,72,1
Al2HgTe4,-0.477004048214285,0.0,5.503380227317927,230.80986890588417,7,1
AlAgSe2,-0.7432121020312501,0.0,4.941582476882665,196.7610945432424,8,1
AlAgTe2,-0.439261488750002,0.0,5.285977139432593,245.06077562489887,8,1
AlCuTe2,-0.425194206250001,0.0,5.249753008760489,218.71279783515297,8,1
Ba(AuO2)2,-1.445636781428571,0.0,9.09688780849218,217.3158006240782,14,1
Ba(BeN)2,-1.107963756,0.0,4.478603722728969,135.9728937457125,10,1
Ba(MgAs)2,-0.928578429000002,0.0,4.104683991764778,135.8389929674064,5,1
Ba(MgP)2,-0.918071875857142,0.0,3.257013304267086,126.38018259497746,5,1
Ba(SbSe2)2,-1.065743429196428,0.0,5.320731343873672,1739.424009106401,56,1
Ba2As2Se5,-1.294868916857641,0.0,4.976330148320431,1093.5568719974654,36,1
Ba2BrN,-1.41151841,0.0,5.124717030741697,119.42436611590482,4,1
Ba2NCl,-1.543993426250001,0.0,4.758777158855021,113.09700851799626,4,1
Ba2SiTe4,-1.3028846888095251,0.0,5.001523244713841,539.9354717675992,14,1
Ba2SnSe5,-1.5117992986523432,0.0,5.132330094499807,4080.102686427927,128,1
Ba3(AlAs2)2,-0.950413470833332,0.0,4.745296093723967,1071.6796531636242,36,1
Ba3(InP2)2,-0.785818917433863,0.0,4.6027329881611525,552.3512508444768,18,1
Ba3(TaS4)2,-1.84273351548717,0.0,5.089566194332099,1008.5421873381878,39,1
Ba3Zr2S7,-2.149402541875,0.0,4.184248212763276,1299.9122459952446,48,1
Ba4GeP4,-0.917253411230157,0.0,4.284293261651865,2312.636307774129,72,1
Ba4P2O,-1.507804984183673,0.0,4.571226724273718,455.71194291821166,14,1
Ba4Sb4Se11,-1.306427226488487,0.0,5.255461820061556,2407.53278062389,76,1
Ba4SiAs4,-0.9948720494444392,0.0,4.795156075045837,2429.8277940255766,72,1
Ba4SiP4,-0.969867989007936,0.0,4.120065900140862,2261.161950586033,72,1
Ba4TiAs4,-1.101933833842593,0.0,4.7685809744612975,2498.476423072692,72,1
Ba4TiP4,-1.069673364933862,0.0,4.096011687036275,2338.596812599442,72,1
Ba6Pr3I19,-1.906666941607144,0.0,5.153187515241578,2357.3897974076367,56,1
BaHgS2,-1.404814385624999,0.0,5.803646072710984,460.1347096257203,16,1
Bi2Se4Cl7,-0.6955102997115381,0.0,4.235366667354257,1539.9871267515302,52,1
Ca2Pt3O8,-1.8014381423076862,0.0,7.618115266071504,172.94002035294054,13,1
Ca3(AlAs2)2,-1.143821291666667,0.0,3.605650457798824,436.4827018685765,18,1
Cd(GaTe2)2,-0.469118834285715,0.0,5.496361772578052,230.2900681691512,7,1
Cd(InS2)2,-0.7876428866071431,0.0,4.789859607424008,326.0902033892593,14,1
Cd2GeO4,-1.761721731071428,0.0,6.186916845450345,388.0561525497079,28,1
Cd3(ClO)2,-1.4199080907142871,0.0,5.584657198635915,261.74068903133235,14,1
Cd4Sb2I3,-0.492905227499999,0.0,5.557658484517503,2566.8585387344656,72,1
CdPSe3,-0.581421915334821,0.0,4.825860987294309,261.691952841095,10,1
Ce(SO4)2,-2.428795551931832,0.0,3.8646143912077,1142.053382379827,88,1
Co3TeO6,-1.417656873666668,0.0,6.13513610629714,650.2282886795527,60,1
Cs(SbSe2)2,-0.6016597880357121,0.0,5.00698191032234,459.1723508996853,14,1
Cs2Hg3Se4,-0.805449093465041,0.0,6.251086252754691,628.728052544469,18,1
Cs2MnS2,-1.319898979021553,0.0,3.820468986199854,334.5696733583736,10,1
Cs2MnTe2,-1.130425235896555,0.0,4.270793439780648,447.8726228907591,10,1
Cs2PdSe8,-0.5860474318181801,0.0,4.372583628733966,1524.986979497323,44,1
Cs2SiAs2,-0.443840688862069,0.0,4.074434890785969,361.6928321391662,10,1
Cs3AlP2,-0.6025924699503941,0.0,3.477342350851155,1862.9267665576697,48,1
Cs3Au2Br11,-1.199117871185345,0.0,4.336914902603061,2560.111380647289,64,1
Cs3Cr2Br9,-1.625175163140391,0.0,4.221670542583215,961.1932516225604,28,1
Cs3GeTe3,-0.993906799852216,0.0,4.4054778590924535,1287.814891360479,28,1
Cs3Sb5O14,-1.957637219952978,0.0,5.662815094418961,1444.487970856748,88,1
Cs3SnTe3,-1.04323173628079,0.0,4.430865701213335,1349.497938530115,28,1
Cs4GeTe6,-0.931744778056426,0.0,4.408793727587757,2063.7926724756835,44,1
Cs4Re6Se13,-0.929616752134326,0.0,6.686120528550767,1328.876106895165,46,1
Cs4Sn2Te7,-0.896056102714413,0.0,4.397516104598284,1255.3529738159982,26,1
Cs4Zr3Te16,-1.033387468055971,0.0,5.021625200428186,3765.616267481155,92,1
CsAuSe3,-0.580733772437503,0.0,5.701850689530211,330.10821328837363,10,1
CsCuO,-1.185304593218391,0.0,4.526602670573323,155.8709544382072,6,1
CsCuSe4,-0.5096873618750001,0.0,4.695883409828323,724.6176236699068,24,1
CsNaGe2,-0.185317320571121,0.0,3.876455039607924,1032.1042613446507,32,1
CsPt2Se3,-0.7859265695312461,0.0,7.2947816889734,345.9822238642118,12,1
CsSbSe2,-0.8353274714062481,0.0,4.63573088848448,591.159648971551,16,1
CsSnSe3,-0.9688896639924572,0.0,4.205213588085478,385.7905263288533,10,1
CsTaI6,-1.021720585873563,0.0,5.152229128458724,693.1154089816937,16,1
Cu3P15I2,-0.122846464482142,0.0,3.376224896618584,1788.4100505522883,80,1
Cu3PS4,-0.362578313028272,0.0,4.248498235589031,273.49698499786626,16,1
CuPS3,-0.301248878782739,0.0,3.013374958658294,420.37823665904114,20,1
CuSe3Br,-0.5358364734062491,0.0,4.8202027256662685,524.0881839571858,20,1
Dy2CdS4,-1.941305193333331,0.0,5.293364752627914,354.90423888750905,14,1
Dy2ZrS5,-2.178785511666667,0.0,5.899146136650949,649.1665852188473,32,1
Dy3Se3N,-2.152805241919643,0.0,7.567030726028321,648.1379584678403,28,1
DyMn2O5,-2.6523155571910912,0.0,6.7207706836337415,348.25130004119944,32,1
Er2CdS4,-1.9526325049999984,0.0,5.507140058985257,346.86744660515416,14,1
Er2Mn2O7,-2.915723314623823,0.0,7.778680357968908,237.5485573616032,22,1
ErMn2O5,-2.657208089795258,0.0,6.9219810694281865,342.69483342028064,32,1
Eu(AlS2)2,-1.6562228723214272,0.0,3.433449314104583,323.2496807008736,14,1
Eu(AlSe2)2,-1.4497954123214272,0.0,4.666713317926713,371.3168374959107,14,1
EuSO4,-2.609153254166668,0.0,5.386262623005255,305.85798553296405,24,1
Fe(SiP)4,-0.281895123174603,0.0,3.396639507818292,142.79220689747766,9,1
Fe3BO5,-1.9660454046296287,0.0,4.8332174578230624,355.03359641994285,36,1
FeAgO2,-1.219109076041666,0.0,7.243436164392254,44.86647144072492,4,1
FeTeBr7,-0.8458126296296281,0.0,3.885278258827466,634.911325238213,18,1
Ga2Te2Br7,-1.009783310757574,0.0,3.948426761089052,1604.8023087390277,44,1
Gd2HfS5,-2.147484963320313,0.0,6.620334872307802,655.4684022608096,32,1
Gd3Se3N,-2.096541347276781,0.0,7.168286120925683,669.5974190014309,28,1
GdMn2O5,-2.624079486670259,0.0,6.459987829883305,356.9117880981024,32,1
GdScS3,-2.262785510687499,0.0,4.588943873902729,431.9132118420603,20,1
GePtS,-0.751083493333332,0.0,9.697536277919973,205.33518286305315,12,1
HfSnS3,-1.287100282687501,0.0,5.305913745266324,492.4676860327046,20,1
Hg(BiS2)2,-0.582541794642855,0.0,6.768877831478459,366.4148000992756,14,1
Hg2P3Cl,-0.246730585238097,0.0,6.555831247049422,268.26364091791896,12,1
Hg2SeO5,-0.91931130685547,0.0,7.585883234571847,980.9055503613972,64,1
Hg3(AsO4)2,-1.240190152115388,0.0,7.551790435270299,773.6571209326677,52,1
Hg6Sb5Br7,-0.60877720472222,0.0,6.8815761668702375,2289.154270188782,72,1
Ho2CF2,-2.6017212429999983,0.0,8.806585649485262,71.62661244213267,5,1
Ho2CdS4,-1.9445848871428544,0.0,5.392705261974087,351.359857781124,14,1
HoMn2O5,-2.653464195420227,0.0,6.819064983043372,345.59865596409134,32,1
In2TeO6,-1.821049162222222,0.0,6.755182694579025,334.23675145877587,27,1
In3Te3I,-0.608504545714287,0.0,5.276308764597717,1075.2695278328158,28,1
In4GeS4,-0.677109670740738,0.0,4.708280678747705,1862.661079869232,72,1
In4SnS4,-0.642703380833334,0.0,4.767076381351161,1968.069882096279,72,1
In5S5Br,-0.821630533712119,0.0,4.944836177512608,546.9174159192647,22,1
K(SbSe2)2,-0.7581178259464271,0.0,4.6243077833587485,429.7998461336102,14,1
K(SnSe2)2,-0.8701936988035711,0.0,4.188869724020158,469.6417713515071,14,1
K(TeO3)2,-1.614326674509258,0.0,4.967720187375412,521.8487132056738,36,1
K2(NbBr3)3,-1.508595819607144,0.0,4.169420433571146,857.1099894679957,28,1
K2(NbCl3)3,-1.876899119250001,0.0,3.042376512476452,737.9181037617641,28,1
K2(ReSe2)3,-0.9229454998693152,0.0,6.751657726118353,1092.5657467243127,44,1
K2(TcS2)3,-0.9956153549431792,0.0,3.905971045241661,960.0871024591668,44,1
K2AgAs,-0.384078838416666,0.0,3.640006601411066,238.1194104885925,8,1
K2CuAs,-0.3349658455,0.0,3.237559418185954,222.2534458596745,8,1
K2CuP,-0.426590162619048,0.0,2.745463209188628,208.92814413403624,8,1
K2Ga2Sb3,-0.429740458321426,0.0,4.303932943483237,1799.2208760030658,56,1
K2GaAs2,-0.4779932594,0.0,3.122502252029281,1266.7962347412029,40,1
K2GeTe4,-0.784129733738094,0.0,4.086447602935207,1074.7811431886032,28,1
K2In2As3,-0.399509748261901,0.0,4.266240065992982,1658.4135459592146,56,1
K2LiSn4,-0.287122640851189,0.0,3.827094123783893,3887.501696672313,112,1
K2MnCl6,-1.6414557374425272,0.0,2.54033577203331,226.0731965561247,9,1
K2P2Pd,-0.516321371757141,0.0,3.097220597193998,264.3850171311265,10,1
K2PbO3,-1.588238867416664,0.0,5.676722733642449,390.0948599940293,24,1
K2PdS2,-1.068710574624998,0.0,3.412676519986726,121.035042309117,5,1
K2PtBr6,-1.346559577166666,0.0,4.485859987732288,278.63005027523803,9,1
K2ReCl6,-1.486913343888888,0.0,3.308061788280559,239.4994734153692,9,1
K2ReF8,-2.78151324836363,0.0,4.442758081612841,622.5261156975879,44,1
K2SbAu,-0.6194334143749991,0.0,4.864789786357896,270.97015801647814,8,1
K2SiAs2,-0.440748686900001,0.0,2.865038003711464,296.8938394839368,10,1
K2TcCl6,-1.5662490636111102,0.0,2.723326600013872,237.13934526539072,9,1
K2TiS3,-1.605788210055553,0.0,2.307814138044572,319.84299090960377,12,1
K3Al2As3,-0.5576802861562501,0.0,2.931152546592913,448.70492569103305,16,1
K3AsSe4,-1.041859041390623,0.0,3.265902848373523,1033.27956214033,32,1
K3BiO4,-1.639996911468749,0.0,4.250628469313457,304.92591943230804,16,1
K3GeTe3,-0.975083446678569,0.0,3.546234879745465,1072.741889362395,28,1
K3IO,-1.445846300349999,0.0,2.911695034511509,148.3913038780024,5,1
K3Nb2Se11,-1.068875031408202,0.0,3.954864943224108,1967.804160630277,64,1
K3Sb2Au3,-0.5525112789062511,0.0,6.45996881931884,244.6388410500105,8,1
K4As2Se5,-1.021338617338067,0.0,3.213276730520143,1449.1105832894607,44,1
K4BeP2,-0.360037676183672,0.0,1.672436317121159,225.73558015523977,7,1
K7NbAs4,-0.447438780479166,0.0,2.824166377028373,783.5129258445322,24,1
K7TaAs4,-0.445258196090277,0.0,3.20545600208696,781.5311019618915,24,1
KCrS2,-1.1814435205624991,0.0,3.153376581830179,81.739739482668,4,1
KCuO,-1.217806291583332,0.0,3.359754678548887,234.5558145823458,12,1
KGaSb2,-0.414264854625,0.0,4.468503236369736,2094.935015070338,64,1
KMgAs,-0.6617146915833331,0.0,2.865987283319284,160.2895460635227,6,1
KRuF6,-2.437992797156249,0.0,3.572559828098121,118.13391591913404,8,1
KTlO,-1.191447635194449,0.0,6.128464681188116,140.6154265237279,6,1
La(ErS2)3,-2.420968008,0.0,5.898348304295043,469.0633073454251,20,1
La(HoS2)3,-2.436500602187496,0.0,5.789071453579397,473.9097799716983,20,1
La(LuS2)3,-2.418229514687496,0.0,6.247750420700158,455.1230735496269,20,1
La(TmS2)3,-2.433248469187498,0.0,6.002388772336429,463.7135945299712,20,1
La(YS2)3,-2.439135338687501,0.0,4.119286934675758,482.1339216194276,20,1
La2HfS5,-2.275452682695313,0.0,5.853389350776672,699.7186768128346,32,1
La2Pd2O5,-2.572202741111114,0.0,7.499371443133834,252.7100317220284,18,1
La2ThSe5,-2.272254670664061,0.0,6.825660080729948,880.3280493276335,32,1
La2ZrS5,-2.292480710937502,0.0,4.963733410030479,708.3562214576181,32,1
La4S3N2,-2.228839775104164,0.0,5.264429360337543,428.8725942844584,18,1
LaErS3,-2.448090529833332,0.0,5.704815482612086,1405.4097717016073,60,1
Li2PbO3,-1.788510993611109,0.0,7.013112294262959,127.42365027123796,12,1
Li2PdO2,-1.6323327853333351,0.0,4.927262391172839,51.32696580711932,5,1
Li3CuO3,-1.78138969642857,0.0,3.31291605561265,265.3866298411937,28,1
LiAsS2,-0.8557796164583331,0.0,3.052822489810487,158.8211673254257,8,1
LiBeAs,-0.478378983611111,0.0,3.506186866575579,86.07705830986724,6,1
LiBeP,-0.581053935992063,0.0,2.001165233695722,77.87865037435365,6,1
LiCaAs,-1.236092714722222,0.0,3.29508821139139,245.8048065658812,12,1
LiGdSe2,-1.926430368697914,0.0,5.675432096201595,94.24443640856369,4,1
LiSi2B,-0.1432247421875,0.0,2.396351231642557,409.7964532056764,32,1
Lu2CCl2,-1.817583635666668,0.0,7.0484307265675294,101.97525168913502,5,1
Lu2Mn2O7,-2.938114664017765,0.0,8.193064074463457,231.7828861650061,22,1
LuRhO3,-2.612046788833334,0.0,9.922030465179358,218.14931123596665,20,1
Mg(SbO3)2,-2.223938991666667,0.0,6.000164250606553,201.3743700112986,18,1
Mn(GaS2)2,-0.9256231851046792,0.0,3.503314537319627,152.93032801395523,7,1
Mn2GeO4,-2.114749792623151,0.0,4.8046138325185765,340.7937677956049,28,1
Na(GeP)3,-0.21139138627551,0.0,3.487265053620464,317.9222114827384,14,1
Na2Ga2As3,-0.399650460215515,0.0,4.288053836131996,1270.7621834061197,56,1
Na2PdCl4,-1.417687710357142,0.0,2.887843875141044,676.6982908305749,28,1
Na2PtS2,-1.028636579124997,0.0,5.097151854808518,198.8505769843545,10,1
Na3AgO2,-1.258432925967428,0.0,4.031744562627576,172.02520760234827,12,1
Na3PSe4,-0.907595616778273,0.0,3.5877766198750303,192.4378532586137,8,1
Na4Cd3Se5,-1.040989785394666,0.0,4.495613425537107,1217.4276612435087,48,1
Na4CoO3,-1.464403423189655,0.0,2.887031060845253,228.7924112829492,16,1
Na4Ge2Te5,-0.720424225,0.0,4.216749445894306,689.331295976232,22,1
Na4SnTe4,-0.8616289799999991,0.0,4.091099375883919,1170.7008432336277,36,1
Na5(InTe3)2,-0.8847859379022971,0.0,4.47616247230258,1647.398029005148,52,1
Na5AuSe12,-0.6052610313194451,0.0,4.309297928417322,970.618297398336,36,1
Na5GeP3,-0.47921122015873,0.0,2.424028940687876,768.6344426154534,36,1
Na5SiAs3,-0.5586413491666681,0.0,3.004236919306103,813.178011806603,36,1
Na6MnSe4,-1.248127843248431,0.0,3.117437989659179,541.9475169620226,22,1
Na6PbO5,-1.560489725689655,0.0,4.314494009757718,327.2477824018704,24,1
Na8TiAs4,-0.6898967597435891,0.0,2.734712188516354,645.4275388160197,26,1
NaBiO2,-1.715463051594827,0.0,7.169515409564825,122.27626577796308,8,1
